Val_A,Val_B,Val_Bprime,EN_A,EN_B,EN_Bprime,Shannon_A,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,Formation Energy (eV/atom),Space Group
2,9,5,1.0,2.2,1.63,1.155,0.625,0.576875,0.9029056756111461,0.024051225975798216,-2.484801397,P2_1/c
2,5,6,1.0,1.63,2.16,1.155,0.576875,0.58,0.9131740705915232,0.00157952929947017,-2.7241696865,P2_1/c
2,5,6,1.0,1.63,1.7,1.155,0.576875,0.562,0.9173471233704884,0.007552918024789847,-2.78954517299999,P-1
2,5,6,1.0,1.63,1.7,1.155,0.576875,0.562,0.9173471233704884,0.007552918024789847,-2.7925790935,P-1
2,5,6,1.0,1.63,1.7,1.155,0.576875,0.562,0.9173471233704884,0.007552918024789847,-2.81378807449999,P2_1/c
2,8,4,1.0,1.83,1.33,1.155,0.6216666666666666,0.7466666666666667,0.8668490165463449,0.05997600956738457,-2.79985233499999,Fm-3m
2,5,4,1.0,1.6,1.33,1.155,0.677142857142857,0.7466666666666667,0.8554636827928122,0.032919954888583576,-3.253079747,Fm-3m
2,4,4,1.0,1.33,1.54,1.155,0.7466666666666667,0.6341666666666667,0.864257281397093,0.05381702209903104,-3.47944129033333,Fm-3m
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.010199862158963595,-2.36539018795454,P1
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.010199862158963595,-2.36658837590909,P-1
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.010199862158963595,-2.3656653290909,P1
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.010199862158963595,-2.36578515477272,P1
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.010199862158963595,-2.36637120431818,P1
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.010199862158963595,-2.32800403636363,R-3c
2,8,9,1.0,1.83,2.28,1.155,0.6216666666666666,0.605,0.8973466019687626,0.008278145691252547,-2.46065435681818,R-3c
2,9,7,1.0,1.88,1.55,1.155,0.6255555555555555,0.586,0.9007268129654592,0.019720806548998167,-2.60747788526645,P1
2,9,7,1.0,1.88,1.55,1.155,0.6255555555555555,0.586,0.9007268129654592,0.019720806548998167,-2.60746227708463,P1
2,7,10,1.0,1.55,1.91,1.155,0.586,0.5714285714285715,0.9130463343442388,0.007364089231712441,-2.57526185935736,R-3c
2,10,4,1.0,1.91,1.54,1.155,0.5714285714285715,0.6341666666666667,0.9020670926066321,0.031325229573921434,-2.98184012848484,R-3c
2,9,6,1.0,1.88,1.7,1.155,0.6255555555555555,0.562,0.9061480398806266,0.031876950496717994,-1.99332652999999,Pc
2,5,4,1.0,1.6,1.3,1.155,0.677142857142857,0.72,0.8608988956610052,0.020422055810554635,-3.35924014749999,F-43m
2,4,4,1.0,1.3,1.54,1.155,0.72,0.6341666666666667,0.8698051716669609,0.041323971895852095,-3.59718215083333,F-43m
2,4,5,1.0,1.3,1.63,1.155,0.72,0.576875,0.8819687324157962,0.06987032795978879,-3.2651381615,F-43m
2,4,4,1.0,1.33,1.3,1.155,0.7466666666666667,0.72,0.8468708556247503,0.012499999994140497,-3.6019453195,F-43m
2,7,6,1.0,1.55,1.7,1.155,0.586,0.562,0.9152268618462339,0.012158054705087004,-2.6462208132931,F-43m
2,8,5,1.0,1.83,1.6,1.155,0.6216666666666666,0.677142857142857,0.8815524677658745,0.027069416193587964,-2.8604638795,F-43m
2,4,7,1.0,1.33,1.55,1.155,0.7466666666666667,0.586,0.8743302913276578,0.07775447649084317,-3.0254176532931,F-43m
2,4,5,1.0,1.33,1.6,1.155,0.7466666666666667,0.677142857142857,0.8554636827928122,0.032919954888583576,-3.2841151115,F-43m
2,4,4,1.0,1.33,1.54,1.155,0.7466666666666667,0.6341666666666667,0.864257281397093,0.05381702209903104,-3.50778114083333,F-43m
2,4,5,1.0,1.33,1.63,1.155,0.7466666666666667,0.576875,0.8762650999340853,0.08235234674932636,-3.1782464325,F-43m
2,7,8,1.0,1.9,1.83,1.155,0.534,0.6216666666666666,0.9134530169136528,0.044324597601251514,-2.25660248472222,Pc
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.029955652231634617,-2.14100436999999,F-43m
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.029955652231634617,-2.14155687777777,Cm
12,9,7,1.22,1.88,1.55,1.0545714285714287,0.6255555555555555,0.586,0.8653222309405939,0.019720806548998167,-2.65605649362643,P2_1/c
12,10,8,1.22,1.91,2.2,1.0545714285714287,0.5714285714285715,0.521,0.8918052416730684,0.025911109466629296,-2.65071666983333,P2_1/c
12,8,5,1.22,1.83,1.63,1.0545714285714287,0.6216666666666666,0.576875,0.8681385595677132,0.022404001447659076,-3.06145664283333,P2_1/c
9,9,8,0.0,1.88,2.2,1.1569999999999998,0.6255555555555555,0.521,0.9162785185176865,0.05298572592264028,-2.339215697,P2_1/c
9,9,6,0.0,1.88,1.7,1.1569999999999998,0.6255555555555555,0.562,0.9068573534147797,0.031876950496717994,-2.478047705,Fm-3m
9,8,6,0.0,1.83,1.7,1.1569999999999998,0.6216666666666666,0.562,0.90774263518641,0.029955652231634617,-2.521126592,Fm-3m
9,4,8,0.0,1.3,1.83,1.1569999999999998,0.72,0.6216666666666666,0.8731132582100365,0.047484909433810236,-3.06860048,Fm-3m
9,4,5,0.0,1.3,1.6,1.1569999999999998,0.72,0.677142857142857,0.8615727891214051,0.020422055810554635,-3.389352887,Fm-3m
9,4,4,0.0,1.3,1.54,1.1569999999999998,0.72,0.6341666666666667,0.8704860367719839,0.041323971895852095,-3.62209995733333,Fm-3m
9,4,5,0.0,1.3,1.63,1.1569999999999998,0.72,0.576875,0.8826591188990962,0.06987032795978879,-3.305448941,Fm-3m
9,4,6,0.0,1.3,1.7,1.1569999999999998,0.72,0.562,0.8858755702437986,0.07741303278911667,-3.07431393,Fm-3m
9,4,4,0.0,1.3,1.33,1.1569999999999998,0.72,0.7466666666666667,0.8475337682318929,0.012499999994140497,-3.633371646,Fm-3m
9,7,9,0.0,1.55,2.28,1.1569999999999998,0.586,0.605,0.9060746874734704,0.009521423197433578,-2.4150232312931,P2_1/c
9,7,6,0.0,1.55,1.7,1.1569999999999998,0.586,0.562,0.9159432820903405,0.012158054705087004,-2.6748747717931,Fm-3m
9,8,5,0.0,1.83,1.6,1.1569999999999998,0.6216666666666666,0.677142857142857,0.8822425284060043,0.027069416193587964,-2.886674052,Fm-3m
9,5,6,0.0,1.6,1.7,1.1569999999999998,0.677142857142857,0.562,0.8952751129678591,0.05701351061759244,-2.813878178,Fm-3m
9,10,6,0.0,1.91,1.7,1.1569999999999998,0.5714285714285715,0.562,0.9193364038575963,0.0047940727803038015,-2.516327713,Fm-3m
9,5,4,0.0,1.6,1.54,1.1569999999999998,0.677142857142857,0.6341666666666667,0.8795601636904758,0.02090632690455394,-3.34329304933333,Fm-3m
9,5,6,0.0,1.63,1.7,1.1569999999999998,0.576875,0.562,0.9180652033105045,0.007552918024789847,-2.733905529,Fm-3m
9,6,4,0.0,1.66,1.33,1.1569999999999998,0.521,0.7466666666666667,0.8889971509622483,0.11095632216129332,-3.166097654,Fm-3m
9,8,4,0.0,1.83,1.33,1.1569999999999998,0.6216666666666666,0.7466666666666667,0.8675275676356179,0.05997600956738457,-2.974647611,Fm-3m
9,5,4,0.0,1.6,1.33,1.1569999999999998,0.677142857142857,0.7466666666666667,0.8561333216834522,0.032919954888583576,-3.317280466,Fm-3m
9,4,4,0.0,1.33,1.54,1.1569999999999998,0.7466666666666667,0.6341666666666667,0.8649338037308676,0.05381702209903104,-3.53709541333333,Fm-3m
9,4,5,0.0,1.33,1.63,1.1569999999999998,0.7466666666666667,0.576875,0.8769510217344251,0.08235234674932636,-3.217619104,Fm-3m
9,4,6,0.0,1.33,1.7,1.1569999999999998,0.7466666666666667,0.562,0.880125931626639,0.08989128666726039,-2.984259763,Fm-3m
9,6,4,0.0,1.66,1.3,1.1569999999999998,0.521,0.72,0.8948636668454526,0.09849047260653788,-2.7592427035,F-43m
10,9,7,1.2,1.88,1.55,1.0245,0.6255555555555555,0.586,0.8547210011877715,0.019720806548998167,-2.8105339522931,P2_1/c
10,7,10,1.2,1.55,1.91,1.0245,0.586,0.5714285714285715,0.8664112867387895,0.007364089231712441,-2.8014227372931,P2_1/c
10,10,8,1.2,1.91,2.2,1.0245,0.5714285714285715,0.521,0.880879563441653,0.025911109466629296,-2.60155644449999,P2_1/c
10,8,5,1.2,1.83,1.63,1.0245,0.6216666666666666,0.576875,0.8575028264290214,0.022404001447659076,-3.0350072365,P2_1/c
1,5,6,0.82,1.6,1.7,1.5,0.677142857142857,0.562,1.0153687241324958,0.05701351061759244,-2.629141614725,F-43m
1,4,5,0.82,1.33,1.6,1.5,0.7466666666666667,0.677142857142857,0.9709763914282409,0.032919954888583576,-3.186071456725,F-43m
1,8,4,0.82,1.83,1.3,1.5,0.6216666666666666,0.72,0.9902340433355911,0.047484909433810236,-2.595830415225,F-43m
1,4,4,0.82,1.3,1.54,1.5,0.72,0.6341666666666667,0.9872544022834391,0.041323971895852095,-3.29291488855833,F-43m
1,4,4,0.82,1.33,1.3,1.5,0.7466666666666667,0.72,0.9612232803568594,0.012499999994140497,-3.327640105225,F-43m
1,8,6,0.82,1.83,1.7,1.5,0.6216666666666666,0.562,1.0295086593823188,0.029955652231634617,-1.781921515725,F-43m
1,4,4,0.82,1.3,1.54,1.5,0.72,0.6341666666666667,0.9872544022834391,0.041323971895852095,-3.39346604005833,F-43m
1,5,4,0.82,1.6,1.3,1.5,0.677142857142857,0.72,0.9771455175800059,0.020422055810554635,-2.726267619725,F-43m
1,5,4,0.82,1.6,1.3,1.5,0.677142857142857,0.72,0.9771455175800059,0.020422055810554635,-2.77546616139166,F-43m
1,4,4,0.82,1.33,1.3,1.5,0.7466666666666667,0.72,0.9612232803568594,0.012499999994140497,-2.87165938672499,F-43m
1,9,6,0.82,1.88,1.7,1.5,0.6255555555555555,0.562,1.028504624522042,0.031876950496717994,-2.350055765225,F-43m
1,8,6,0.82,1.83,1.7,1.5,0.6216666666666666,0.562,1.0295086593823188,0.029955652231634617,-2.426766052225,F-43m
1,6,4,0.82,1.66,1.3,1.5,0.521,0.72,1.0149020859803728,0.09849047260653788,-3.01300426522499,F-43m
1,8,4,0.82,1.83,1.3,1.5,0.6216666666666666,0.72,0.9902340433355911,0.047484909433810236,-2.812907237225,F-43m
1,5,4,0.82,1.6,1.3,1.5,0.677142857142857,0.72,0.9771455175800059,0.020422055810554635,-3.311095605225,F-43m
1,4,4,0.82,1.3,1.54,1.5,0.72,0.6341666666666667,0.9872544022834391,0.041323971895852095,-3.50395311455833,F-43m
1,7,6,0.82,1.55,1.7,1.5,0.586,0.562,1.0388093539546295,0.012158054705087004,-2.6864618590181,P2_1
1,7,6,0.82,1.55,1.7,1.5,0.586,0.562,1.0388093539546295,0.012158054705087004,-2.5745978470181,F-43m
1,6,5,0.82,1.66,1.6,1.5,0.521,0.677142857142857,1.0257810878629048,0.0781076928183261,-2.93873861622499,F-43m
1,8,5,0.82,1.83,1.6,1.5,0.6216666666666666,0.677142857142857,1.0005879281882726,0.027069416193587964,-2.765143900225,F-43m
1,5,10,0.82,1.6,1.91,1.5,0.677142857142857,0.5714285714285715,1.0130040686713337,0.052223006325648344,-2.52554519322499,F-43m
1,5,6,0.82,1.6,1.7,1.5,0.677142857142857,0.562,1.0153687241324958,0.05701351061759244,-2.729330924225,F-43m
1,10,6,0.82,1.91,1.7,1.5,0.5714285714285715,0.562,1.042657634410258,0.0047940727803038015,-2.409012613225,F-43m
1,5,4,0.82,1.6,1.54,1.5,0.677142857142857,0.6341666666666667,0.9975457468527104,0.02090632690455394,-3.23912747155833,F-43m
1,5,6,0.82,1.63,1.7,1.5,0.576875,0.562,1.041215913023255,0.007552918024789847,-2.643391949225,F-43m
1,6,4,0.82,1.66,1.33,1.5,0.521,0.7466666666666667,1.0082486264335238,0.11095632216129332,-2.930011246225,F-43m
1,8,4,0.82,1.83,1.33,1.5,0.6216666666666666,0.7466666666666667,0.9838990794459492,0.05997600956738457,-2.731194154225,F-43m
1,4,5,0.82,1.33,1.6,1.5,0.7466666666666667,0.677142857142857,0.9709763914282409,0.032919954888583576,-3.238007250225,F-43m
1,4,4,0.82,1.33,1.54,1.5,0.7466666666666667,0.6341666666666667,0.9809573839732172,0.05381702209903104,-3.41863078055833,F-43m
1,4,5,0.82,1.33,1.63,1.5,0.7466666666666667,0.576875,0.9945866104926997,0.08235234674932636,-3.074095344225,F-43m
1,7,6,0.82,1.55,1.7,1.5,0.586,0.562,1.0388093539546295,0.012158054705087004,-1.8991533695181,F-43m
1,4,4,0.82,1.3,1.54,1.5,0.72,0.6341666666666667,0.9872544022834391,0.041323971895852095,-3.43645932280833,F-43m
1,4,4,0.82,1.33,1.3,1.5,0.7466666666666667,0.72,0.9612232803568594,0.012499999994140497,-3.451703276475,F-43m
1,7,6,0.82,1.55,1.7,1.5,0.586,0.562,1.0388093539546295,0.012158054705087004,-2.6512064642681,P2_1
1,8,4,0.82,1.83,1.33,1.5,0.6216666666666666,0.7466666666666667,0.9838990794459492,0.05997600956738457,-2.663656030475,F-43m
1,4,5,0.82,1.33,1.6,1.5,0.7466666666666667,0.677142857142857,0.9709763914282409,0.032919954888583576,-3.154256782475,F-43m
1,4,4,0.82,1.33,1.54,1.5,0.7466666666666667,0.6341666666666667,0.9809573839732172,0.05381702209903104,-3.34876482580833,F-43m
1,10,6,0.82,1.91,1.7,1.5,0.5714285714285715,0.562,1.042657634410258,0.0047940727803038015,-1.73030762872499,F-43m
1,5,6,0.82,1.63,1.7,1.5,0.576875,0.562,1.041215913023255,0.007552918024789847,-1.985765601725,F-43m
1,7,4,0.82,1.55,1.33,1.5,0.586,0.7466666666666667,0.9923905459296313,0.07775447649084317,-2.2560041515181,F-43m
1,4,5,0.82,1.33,1.6,1.5,0.7466666666666667,0.677142857142857,0.9709763914282409,0.032919954888583576,-2.652124309725,F-43m
3,9,9,1.1,1.88,2.2,1.1896666666666667,0.6255555555555555,0.625,0.9041578792133225,0.00027431079399434835,-2.5306732215,P2_1/c
3,9,10,1.1,1.88,1.91,1.1896666666666667,0.6255555555555555,0.5714285714285715,0.9162762734044398,0.027083912460138252,-2.572758715,R-3
3,9,10,1.1,1.88,1.91,1.1896666666666667,0.6255555555555555,0.5714285714285715,0.9162762734044398,0.027083912460138252,-2.53207557849999,P-1
3,9,8,1.1,1.88,2.2,1.1896666666666667,0.6255555555555555,0.521,0.9279843319468006,0.05298572592264028,-2.647642955,P2_1/c
3,6,8,1.1,1.66,1.83,1.1896666666666667,0.521,0.6216666666666666,0.9288996586181593,0.05106526882766389,-3.01985942249999,P2_1/c
3,6,6,1.1,1.66,2.16,1.1896666666666667,0.521,0.58,0.9388212562670677,0.03024865417572495,-3.006532805,I4/m
3,9,8,1.1,1.88,1.83,1.1896666666666667,0.6255555555555555,0.6216666666666666,0.9049025528266903,0.0019217570340538453,-2.69981866,P2_1/c
3,8,10,1.1,1.83,1.91,1.1896666666666667,0.6216666666666666,0.5714285714285715,0.9171686379500029,0.025162482844710087,-2.662331269,P2_1/c
3,4,10,1.1,1.3,1.91,1.1896666666666667,0.72,0.5714285714285715,0.8951254205767242,0.07262569828852096,-3.24780299799999,Fm-3m
3,9,7,1.1,1.88,1.55,1.1896666666666667,0.6255555555555555,0.586,0.9129480247786892,0.019720806548998167,-3.2242439782931,P2_1/c
3,6,7,1.1,1.66,1.55,1.1896666666666667,0.521,0.586,0.937379503634469,0.03327361144956557,-3.0808412422931,P2_1/c
3,6,7,1.1,1.66,1.55,1.1896666666666667,0.521,0.586,0.937379503634469,0.03327361144956557,-3.0835154882931,P-1
3,10,7,1.1,1.91,1.55,1.1896666666666667,0.5714285714285715,0.586,0.9254346994808077,0.007364089231712441,-2.7739587797931,Fm-3m
3,10,7,1.1,1.91,1.55,1.1896666666666667,0.5714285714285715,0.586,0.9254346994808077,0.007364089231712441,-2.8285053492931,P2_1/c
3,10,7,1.1,1.91,1.55,1.1896666666666667,0.5714285714285715,0.586,0.9254346994808077,0.007364089231712441,-2.8235890007931,R-3
3,9,7,1.1,2.28,1.55,1.1896666666666667,0.605,0.586,0.9176501430037013,0.009521423197433578,-2.7626428297931,P2_1/c
3,7,8,1.1,1.55,2.2,1.1896666666666667,0.586,0.521,0.937379503634469,0.03327361144956557,-2.7770962212931,P2_1/c
3,7,5,1.1,1.55,1.63,1.1896666666666667,0.586,0.576875,0.9241628163185974,0.004605242403757164,-3.1588377562931,P2_1/c
3,6,5,1.1,1.66,1.6,1.1896666666666667,0.521,0.677142857142857,0.9160107208743571,0.0781076928183261,-3.13233857599999,I4/m
3,5,10,1.1,1.6,1.91,1.1896666666666667,0.677142857142857,0.5714285714285715,0.9046009895985738,0.052223006325648344,-3.065186532,P2_1/c
3,10,9,1.1,1.91,2.2,1.1896666666666667,0.5714285714285715,0.625,0.9164036477249952,0.02680965146111393,-2.56405686849999,P2_1
3,10,9,1.1,1.91,2.28,1.1896666666666667,0.5714285714285715,0.605,0.9210128271981718,0.016885216445611785,-2.5721824465,P2_1/c
3,10,8,1.1,1.91,2.2,1.1896666666666667,0.5714285714285715,0.521,0.9408886132368462,0.025911109466629296,-2.633363193,P2_1/c
3,10,7,1.1,1.91,2.1,1.1896666666666667,0.5714285714285715,0.54375,0.9354213745010161,0.014139110597110358,-2.65439598349999,Fm-3m
3,9,4,1.1,1.88,1.54,1.1896666666666667,0.6255555555555555,0.6341666666666667,0.9021163321723615,0.004242216898354851,-3.14011676933333,Fm-3m
3,9,4,1.1,1.88,1.54,1.1896666666666667,0.6255555555555555,0.6341666666666667,0.9021163321723615,0.004242216898354851,-3.32411093058333,P-1
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,-3.39341390333333,R-3
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,-3.39983510483333,P-1
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,-3.39994005683333,P-1
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,-3.40100869283333,P-1
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,-3.39982075883333,P-1
3,4,7,1.1,1.54,1.55,1.1896666666666667,0.6341666666666667,0.586,0.9109925096149879,0.02396252227156638,-3.46575808087643,P2_1/c
3,10,4,1.1,1.91,1.54,1.1896666666666667,0.5714285714285715,0.6341666666666667,0.9143064895578507,0.031325229573921434,-3.22316693233333,Fm-3m
3,10,4,1.1,1.91,1.54,1.1896666666666667,0.5714285714285715,0.6341666666666667,0.9143064895578507,0.031325229573921434,-3.31612818233333,P2_1/c
3,8,5,1.1,1.83,1.63,1.1896666666666667,0.6216666666666666,0.576875,0.9159193591155657,0.022404001447659076,-3.063804908,P2_1/c
3,8,5,1.1,1.83,1.63,1.1896666666666667,0.6216666666666666,0.576875,0.9159193591155657,0.022404001447659076,-3.0448018315,P-1
3,6,9,1.1,1.66,1.88,1.1896666666666667,0.521,0.6255555555555555,0.9279843319468006,0.05298572592264028,-2.03996887444444,Pc
3,7,6,1.1,1.9,1.66,1.1896666666666667,0.534,0.521,0.9500237926542123,0.0067444876748407965,-2.61421939972222,P1
3,6,6,1.1,1.66,1.7,1.1896666666666667,0.521,0.562,0.9431732476671842,0.021117692494917566,-2.72135819999999,P1
3,8,6,1.1,1.83,2.16,1.1896666666666667,0.6216666666666666,0.58,0.9152040951431647,0.020824656382761444,-2.40167156,Pc
3,7,8,1.1,1.9,1.83,1.1896666666666667,0.534,0.6216666666666666,0.9258468999872367,0.044324597601251514,-2.42707637916666,Pc
3,8,6,1.1,1.83,1.7,1.1896666666666667,0.6216666666666666,0.562,0.9193393993955442,0.029955652231634617,-2.53264507833333,Pc
3,6,6,1.1,1.66,2.16,1.1896666666666667,0.521,0.58,0.9388212562670677,0.03024865417572495,-2.7262710545,P1
3,6,6,1.1,1.66,2.16,1.1896666666666667,0.521,0.58,0.9388212562670677,0.03024865417572495,-2.693245065,P1
3,6,6,1.1,1.66,1.7,1.1896666666666667,0.521,0.562,0.9431732476671842,0.021117692494917566,-2.7056849155,Pc
3,6,6,1.1,1.66,1.7,1.1896666666666667,0.521,0.562,0.9431732476671842,0.021117692494917566,-2.69270640899999,P1
3,8,10,1.1,1.83,1.91,1.1896666666666667,0.6216666666666666,0.5714285714285715,0.9171686379500029,0.025162482844710087,-2.190779936,Pc
3,8,10,1.1,1.83,1.91,1.1896666666666667,0.6216666666666666,0.5714285714285715,0.9171686379500029,0.025162482844710087,-2.187749787,P1
3,8,6,1.1,1.83,1.7,1.1896666666666667,0.6216666666666666,0.562,0.9193393993955442,0.029955652231634617,-2.62237105749999,Pc
3,8,7,1.1,1.83,1.55,1.1896666666666667,0.6216666666666666,0.586,0.9138339151791988,0.01779921815630085,-2.5313620427931,Pc
3,8,5,1.1,1.83,1.5,1.1896666666666667,0.6216666666666666,0.6940000000000001,0.8898538237872557,0.035150238907353915,-3.04929532073333,Pc
3,8,4,1.1,1.83,1.54,1.1896666666666667,0.6216666666666666,0.6341666666666667,0.9029813159848407,0.006163961369469266,-3.02823223858333,Pc
3,6,5,1.1,1.66,1.63,1.1896666666666667,0.521,0.576875,0.9395739269978557,0.02866946732326237,-2.89061283449999,Pc
3,8,5,1.1,1.83,1.63,1.1896666666666667,0.6216666666666666,0.576875,0.9159193591155657,0.022404001447659076,-2.7013500875,Pc
3,6,5,1.1,1.66,1.5,1.1896666666666667,0.521,0.6940000000000001,0.9121648121383634,0.08617683681884095,-3.02457025692592,P1
3,8,5,1.1,1.83,1.5,1.1896666666666667,0.6216666666666666,0.6940000000000001,0.8898538237872557,0.035150238907353915,-2.78624278025925,Pc
3,4,5,1.1,1.54,1.5,1.1896666666666667,0.6341666666666667,0.6940000000000001,0.8871593655224413,0.028987847698822882,-3.64400492785185,C2
3,4,5,1.1,1.54,1.5,1.1896666666666667,0.6341666666666667,0.6940000000000001,0.8871593655224413,0.028987847698822882,-3.65394793812965,Pna2_1
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,-2.85131926759259,Pc
3,5,4,1.1,1.6,1.54,1.1896666666666667,0.677142857142857,0.6341666666666667,0.890796885896403,0.02090632690455394,-3.51885273148148,C2
3,5,4,1.1,1.6,1.54,1.1896666666666667,0.677142857142857,0.6341666666666667,0.890796885896403,0.02090632690455394,-3.52881241453703,Pna2_1
1,8,6,0.93,1.83,1.7,1.1342857142857143,0.6216666666666666,0.562,0.89967899593312,0.029955652231634617,-2.56948731613793,P2_1
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.020422055810554635,-3.28701834663793,F-43m
1,4,4,0.93,1.3,1.54,1.1342857142857143,0.72,0.6341666666666667,0.8627533545077936,0.041323971895852095,-3.49507909797126,F-43m
1,4,4,0.93,1.33,1.3,1.1342857142857143,0.7466666666666667,0.72,0.8400049750507728,0.012499999994140497,-3.49998471163793,F-43m
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,-2.55153203343103,F-43m
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,-2.68267137393103,P2_1
1,10,6,0.93,1.91,1.7,1.1342857142857143,0.5714285714285715,0.562,0.9111697750954668,0.0047940727803038015,-2.49192507713793,P1
1,5,6,0.93,1.63,1.7,1.1342857142857143,0.576875,0.562,0.9099098668488939,0.007552918024789847,-2.62942777563793,F-43m
1,8,4,0.93,1.83,1.33,1.1342857142857143,0.6216666666666666,0.7466666666666667,0.8598211659788739,0.05997600956738457,-2.72139175963793,F-43m
1,4,5,0.93,1.33,1.6,1.1342857142857143,0.7466666666666667,0.677142857142857,0.8485281371397534,0.032919954888583576,-3.20976054063793,F-43m
1,4,4,0.93,1.33,1.54,1.1342857142857143,0.7466666666666667,0.6341666666666667,0.8572504429401415,0.05381702209903104,-3.40461189797126,F-43m
1,4,5,0.93,1.33,1.63,1.1342857142857143,0.7466666666666667,0.576875,0.8691609098591375,0.08235234674932636,-3.06435947763793,F-43m
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,-1.87707815393103,F-43m
1,5,6,0.93,1.6,1.7,1.1342857142857143,0.677142857142857,0.562,0.8873222249315506,0.05701351061759244,-2.20325161280459,F-43m
1,9,6,0.93,1.88,1.7,1.1342857142857143,0.6255555555555555,0.562,0.8988015782768979,0.031876950496717994,-2.48992279138793,P2_1
1,8,6,0.93,1.83,1.7,1.1342857142857143,0.6216666666666666,0.562,0.89967899593312,0.029955652231634617,-2.54806608438793,P2_1
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.020422055810554635,-3.20703407288793,F-43m
1,4,4,0.93,1.3,1.54,1.1342857142857143,0.72,0.6341666666666667,0.8627533545077936,0.041323971895852095,-3.42983831022126,F-43m
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,-2.47873232168103,F-43m
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,-2.65717645218103,P2_1
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.020422055810554635,-3.24540227513793,F-43m
1,4,6,0.93,1.3,1.7,1.1342857142857143,0.72,0.562,0.8780061800170396,0.07741303278911667,-2.87953496413793,F-43m
1,5,6,0.93,1.6,1.7,1.1342857142857143,0.677142857142857,0.562,0.8873222249315506,0.05701351061759244,-2.61067757513793,F-43m
1,5,4,0.93,1.5,1.54,1.1342857142857143,0.6940000000000001,0.6341666666666667,0.8681871436497496,0.028987847698822882,-3.29707809370459,Pc
1,4,5,0.93,1.33,1.6,1.1342857142857143,0.7466666666666667,0.677142857142857,0.8485281371397534,0.032919954888583576,-3.15940908413793,F-43m
1,4,6,0.93,1.33,1.7,1.1342857142857143,0.7466666666666667,0.562,0.872307616462181,0.08989128666726039,-2.80199522613793,F-43m
1,8,4,0.93,1.83,1.3,1.1342857142857143,0.6216666666666666,0.72,0.8653572378706101,0.047484909433810236,-2.59373689263793,F-43m
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.020422055810554635,-3.27823663363793,F-43m
1,4,4,0.93,1.3,1.54,1.1342857142857143,0.72,0.6341666666666667,0.8627533545077936,0.041323971895852095,-3.28482075797126,F-43m
1,4,6,0.93,1.3,1.7,1.1342857142857143,0.72,0.562,0.8780061800170396,0.07741303278911667,-2.90994488063793,F-43m
1,5,6,0.93,1.6,1.7,1.1342857142857143,0.677142857142857,0.562,0.8873222249315506,0.05701351061759244,-2.64287374563793,F-43m
1,4,4,0.93,1.33,1.54,1.1342857142857143,0.7466666666666667,0.6341666666666667,0.8572504429401415,0.05381702209903104,-3.19584752297126,F-43m
1,4,6,0.93,1.33,1.7,1.1342857142857143,0.7466666666666667,0.562,0.872307616462181,0.08989128666726039,-2.83494627163793,F-43m
